id,tool_id,D,d_1_,d_2_,l_,L,z,morse_taper,execution,fi_,mat_,group,D_1,d_,h_,l_1_,l_2_,r_,l_0_,reamer_type,fi_1_,gamma_,lambda_,reamer_taper,d_2_additional,created_at,updated_at
590,13834,50.0,19.0,,45.0,71.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
591,13835,52.0,19.0,,45.0,71.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
592,13836,52.0,19.0,,45.0,71.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
593,13837,52.0,19.0,,45.0,71.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
594,13838,55.0,19.0,,45.0,71.0,6,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
595,13839,55.0,19.0,,45.0,71.0,6,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
596,13840,55.0,19.0,,45.0,71.0,6,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
597,13841,58.0,22.0,,45.0,71.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
598,13842,58.0,22.0,,45.0,71.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
599,13843,58.0,22.0,,45.0,71.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
600,13844,60.0,22.0,,45.0,71.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
601,13845,60.0,22.0,,45.0,71.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
602,13846,60.0,22.0,,45.0,71.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
603,13847,62.0,22.0,,45.0,71.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
604,13848,62.0,22.0,,45.0,71.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
605,13849,62.0,22.0,,45.0,71.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
606,13850,63.0,22.0,,45.0,71.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
607,13851,63.0,22.0,,45.0,71.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
608,13852,63.0,22.0,,45.0,71.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
609,13853,65.0,22.0,,45.0,71.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
610,13854,65.0,22.0,,45.0,71.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
611,13855,65.0,22.0,,45.0,71.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
612,13856,68.0,27.0,,50.0,80.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
613,13857,68.0,27.0,,50.0,80.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
614,13858,68.0,27.0,,50.0,80.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
615,13859,70.0,27.0,,50.0,80.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
616,13860,70.0,27.0,,50.0,80.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
617,13861,70.0,27.0,,50.0,80.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
618,13862,72.0,27.0,,50.0,80.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
619,13863,72.0,27.0,,50.0,80.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
620,13864,72.0,27.0,,50.0,80.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
621,13865,75.0,27.0,,50.0,80.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
622,13866,75.0,27.0,,50.0,80.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
623,13867,75.0,27.0,,50.0,80.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
624,13868,78.0,32.0,,50.0,80.0,8,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
625,13869,78.0,32.0,,50.0,80.0,8,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
626,13870,78.0,32.0,,50.0,80.0,8,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
627,13871,80.0,32.0,,50.0,80.0,10,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
628,13872,80.0,32.0,,50.0,80.0,10,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
629,13873,80.0,32.0,,50.0,80.0,10,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
630,13874,85.0,40.0,,56.0,90.0,10,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
631,13875,85.0,40.0,,56.0,90.0,10,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
632,13876,85.0,40.0,,56.0,90.0,10,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
633,13877,90.0,40.0,,56.0,90.0,10,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
634,13878,90.0,40.0,,56.0,90.0,10,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
635,13879,90.0,40.0,,56.0,90.0,10,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
636,13880,95.0,40.0,,56.0,90.0,10,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
637,13881,95.0,40.0,,56.0,90.0,10,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
638,13882,95.0,40.0,,56.0,90.0,10,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
639,13883,100.0,40.0,,56.0,90.0,10,,,5.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
640,13884,100.0,40.0,,56.0,90.0,10,,,15.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
641,13885,100.0,40.0,,56.0,90.0,10,,,45.0,,Тип 2,,,,,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
642,13886,32.0,13.0,21.0,36.0,22.0,6,,1,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
643,13887,34.0,13.0,21.0,36.0,22.0,6,,1,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
644,13888,35.0,13.0,21.0,36.0,22.0,6,,1,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
645,13889,36.0,16.0,27.0,40.0,22.0,8,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
646,13890,38.0,16.0,27.0,40.0,22.0,8,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
647,13891,40.0,16.0,27.0,40.0,22.0,8,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
648,13892,42.0,16.0,27.0,40.0,22.0,10,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
649,13893,44.0,16.0,27.0,40.0,22.0,10,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
650,13894,45.0,16.0,27.0,40.0,22.0,10,,1,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
651,13895,46.0,19.0,32.0,45.0,25.0,10,,1,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
652,13896,48.0,19.0,32.0,45.0,25.0,10,,1,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
653,13897,50.0,19.0,32.0,45.0,25.0,10,,1,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
654,13898,32.0,13.0,21.0,36.0,22.0,6,,1,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
655,13899,34.0,13.0,21.0,36.0,22.0,6,,1,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
656,13900,35.0,13.0,21.0,36.0,22.0,6,,1,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
657,13901,36.0,16.0,27.0,40.0,22.0,8,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
658,13902,38.0,16.0,27.0,40.0,22.0,8,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
659,13903,40.0,16.0,27.0,40.0,22.0,8,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
660,13904,42.0,16.0,27.0,40.0,22.0,10,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
661,13905,44.0,16.0,27.0,40.0,22.0,10,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
662,13906,45.0,16.0,27.0,40.0,22.0,10,,1,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
663,13907,46.0,19.0,32.0,45.0,25.0,10,,1,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
664,13908,48.0,19.0,32.0,45.0,25.0,10,,1,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
665,13909,50.0,19.0,32.0,45.0,25.0,10,,1,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
666,13910,32.0,13.0,21.0,36.0,22.0,6,,3,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
667,13911,34.0,13.0,21.0,36.0,22.0,6,,3,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
668,13912,35.0,13.0,21.0,36.0,22.0,6,,3,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
669,13913,36.0,16.0,27.0,40.0,22.0,8,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
670,13914,38.0,16.0,27.0,40.0,22.0,8,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
671,13915,40.0,16.0,27.0,40.0,22.0,8,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
672,13916,42.0,16.0,27.0,40.0,22.0,10,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
673,13917,44.0,16.0,27.0,40.0,22.0,10,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
674,13918,45.0,16.0,27.0,40.0,22.0,10,,3,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
675,13919,46.0,19.0,32.0,45.0,25.0,10,,3,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
676,13920,48.0,19.0,32.0,45.0,25.0,10,,3,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
677,13921,50.0,19.0,32.0,45.0,25.0,10,,3,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
678,13922,32.0,13.0,21.0,36.0,22.0,6,,3,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
679,13923,34.0,13.0,21.0,36.0,22.0,6,,3,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
680,13924,35.0,13.0,21.0,36.0,22.0,6,,3,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
681,13925,36.0,16.0,27.0,40.0,22.0,8,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
682,13926,38.0,16.0,27.0,40.0,22.0,8,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
683,13927,40.0,16.0,27.0,40.0,22.0,8,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
684,13928,42.0,16.0,27.0,40.0,22.0,10,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
685,13929,44.0,16.0,27.0,40.0,22.0,10,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
686,13930,45.0,16.0,27.0,40.0,22.0,10,,3,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
687,13931,46.0,19.0,32.0,45.0,25.0,10,,3,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
688,13932,48.0,19.0,32.0,45.0,25.0,10,,3,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
689,13933,50.0,19.0,32.0,45.0,25.0,10,,3,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
690,13934,32.0,13.0,21.0,36.0,22.0,6,,3,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
691,13935,34.0,13.0,21.0,36.0,22.0,6,,3,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
692,13936,35.0,13.0,21.0,36.0,22.0,6,,3,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
693,13937,36.0,16.0,27.0,40.0,22.0,8,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
694,13938,38.0,16.0,27.0,40.0,22.0,8,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
695,13939,40.0,16.0,27.0,40.0,22.0,8,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
696,13940,42.0,16.0,27.0,40.0,22.0,10,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
697,13941,44.0,16.0,27.0,40.0,22.0,10,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
698,13942,45.0,16.0,27.0,40.0,22.0,10,,3,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
699,13943,46.0,19.0,32.0,45.0,25.0,10,,3,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
700,13944,48.0,19.0,32.0,45.0,25.0,10,,3,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
701,13945,50.0,19.0,32.0,45.0,25.0,10,,3,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
702,13946,32.0,13.0,21.0,36.0,22.0,6,,4,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
703,13947,34.0,13.0,21.0,36.0,22.0,6,,4,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
704,13948,35.0,13.0,21.0,36.0,22.0,6,,4,5.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
705,13949,36.0,16.0,27.0,40.0,22.0,8,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
706,13950,38.0,16.0,27.0,40.0,22.0,8,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
707,13951,40.0,16.0,27.0,40.0,22.0,8,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
708,13952,42.0,16.0,27.0,40.0,22.0,10,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
709,13953,44.0,16.0,27.0,40.0,22.0,10,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
710,13954,45.0,16.0,27.0,40.0,22.0,10,,4,5.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
